"PublishedIndicatorDetailId","PublishedIndicatorId","SourceIndicatorDetailId","IsMain","NameEN","NameAR","DefinationEN","DefinationAR","LabelEN","LabelAR","Format","BaseLineValue","BaseLineYear","TargetValue","TargetYear","DwhIndicatorName","ApplyUsdToQarConversion","ShowOutlook","FileName","UnitId","UnitEN","UnitAR","UnitCode","PolarityId","PolarityEN","PolarityAR","PolarityCode","ValueTypeId","ValueTypeEN","ValueTypeAR","ValueTypeCode","DataSourceId","DataSourceEN","DataSourceAR","DataSourceCode","AggregationTypeId","AggregationTypeEN","AggregationTypeAR","AggregationTypeCode","InputMethodId","InputMethodEN","InputMethodAR","InputMethodCode","CreatedAt","UpdatedAt"
"0ae87036-f178-4e92-7aa7-08dec461c23d","4f9134c3-4745-4447-9831-08dec461c232","0a922ab8-e890-408b-8f9d-1dd732a5047b","False","Chicken (Fresh & Frozen)","الدواجن - الطازجة و المجمدة","<p>-</p>","<p>-</p>","Chicken (Fresh & Frozen)","الدواجن - الطازجة و المجمدة","0.0","{""en"":""100"",""ar"":""100""}","2023","","","","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","5834adc0-5ca2-42f1-8023-36b23ef65efc","Text","نصية","text","f2dad1ed-1827-454e-9033-215230a52707","Ministry Of Municipality","وزارة البلدية","mom","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","7/23/2026 8:48:34 AM",""
"1a2dac3f-af81-476d-7aa8-08dec461c23d","4f9134c3-4745-4447-9831-08dec461c232","b1c2576b-a03d-4016-996c-3eee522f1198","False","Green Fodder","الأعلاف الخضراء","<p>-</p>","<p>-</p>","Green Fodder","الأعلاف الخضراء","0.0","{""en"":""39"",""ar"":""39""}","2022","","","","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","6b8715ba-be56-493a-8b21-28c104b71b6d","Decrease","انخفاض","decrease","5834adc0-5ca2-42f1-8023-36b23ef65efc","Text","نصية","text","f2dad1ed-1827-454e-9033-215230a52707","Ministry Of Municipality","وزارة البلدية","mom","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","7/23/2026 8:48:34 AM",""
"12dd0d02-60f7-47da-7aa9-08dec461c23d","fe118e23-ca38-4822-9832-08dec461c232","f3d9ae61-a4ca-45a7-b9c0-d3c7211cb6fb","True","Crop Yield - Vegetables, Open Field","إنتاجية المحاصيل - الخضراوات         ، الحقول المكشوفة","Crop Yield - Vegetables, Open Field"" refers to the quantity of vegetables produced per unit area in an open field environment, where crops are grown directly in the soil without protective structures like greenhouses. This traditional farming method relies on natural weather conditions and soil fertility, making it susceptible to factors such as climate variability, pests, and diseases. Despite these challenges, open field cultivation remains a common practice for many vegetable crops due to its cost-effectiveness and scalability","يُشير مصطلح ""إنتاجية المحاصيل - الخضراوات         ، الحقول المكشوفة"" إلى كمية الخضروات المنتجة لكل وحدة مساحة مخصصة للزراعة في الحقول المكشوفة         ، حيث تُزرع المحاصيل مباشرة في التربة دون استخدام هياكل حماية كما في البيوت المحمية. تعتمد هذه الطريقة التقليدية على ظروف المناخ  وخصوبة التربة         ، مما يجعلها عرضة لعوامل مثل تقلبات المناخ         ، والآفات الزراعية         ، والأمراض. ورغم هذه التحديات         ، تظل الزراعة في الحقول المكشوفة أساسية في زراعة العديد من أنواع الخضروات نظرًا لتكلفتها المنخفضة وقدرتها على تحسين الإنتاجية","Crop Yield - Vegetables, Open Field","إنتاجية المحاصيل - الخضراوات         ، الحقول المكشوفة","0","16.5","2020","20","2030","","False","False","","e0c82b78-a9c1-484a-b3d0-08703fa5176f","MT/ha","طن متري لكل هكتار","mt/ha","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f2dad1ed-1827-454e-9033-215230a52707","Ministry Of Municipality","وزارة البلدية","mom","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","7/23/2026 8:50:45 AM",""
"a57d6ccf-3a1a-48fa-7aaa-08dec461c23d","0c2adf88-a3ed-4cc0-9833-08dec461c232","79116baa-1295-4275-9d93-875edd81b4fc","True","Port Utilization","نسبة استغلال الموانئ","-","-","Port Utilization","نسبة استغلال الموانئ","0","18","2020","70","2024","","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","3768bdfc-8290-4057-b4d3-46ac5a754688","Mwani","مواني قطر","mwani","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","7/23/2026 10:24:45 AM",""
"d8fde3a9-3150-429a-7aac-08dec461c23d","a598da16-09c2-43c4-9835-08dec461c232","f0d64573-686a-4e71-a308-fa7c83d9d155","False","Hydrocarbon","الهيدروكربونية","Exports refer to goods or services produced in one country and sold to another, reflecting global trade activity","تشير الصادرات إلى السلع أو الخدمات المنتجة في دولة ما والمباعة لدولة أخرى مما يعكس النشاط التجاري العالمي.","Hydrocarbon","الهيدروكربونية","bn0.00","335.04","2019","","2023","Exports - Hydrocarbon","False","False","","06b275ce-19b8-4d37-96bd-c0d58533add9","QAR","ر.ق","qar","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","7/26/2026 1:38:28 PM",""
"633a4473-7585-4a42-7aad-08dec461c23d","a598da16-09c2-43c4-9835-08dec461c232","9aaf0fd7-ab3e-4f7f-b966-4767733d0024","True","Total Exports (Goods and Services)","إجمالي الصادرات (السلع والخدمات)","<p>Exports refer to goods or services produced in one country and sold to another, reflecting global trade activity</p>","<p>تشير الصادرات إلى السلع أو الخدمات المنتجة في دولة ما والمباعة لدولة أخرى                                   ، مما يعكس النشاط التجاري العالمي</p>","Total Exports","إجمالي الصادرات","bn0.00","","","","","Exports","False","False","","06b275ce-19b8-4d37-96bd-c0d58533add9","QAR","ر.ق","qar","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","147da856-dcc2-4e84-b8ae-dfaf95efb2aa","Qatar Central Bank","مصرف قطر المركزي","qcb","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","086235a4-0f6b-48d1-8de3-11218bbbf1fd","Data Warehouse","مستودع البيانات","dwh","7/26/2026 1:38:28 PM",""
"d2e4c8ca-3833-48a0-7aae-08dec461c23d","a598da16-09c2-43c4-9835-08dec461c232","b38a19d1-0cc6-4630-8cc6-3f127764d695","False","Non-Hydrocarbon","غير الهيدروكربونية","Exports refer to goods or services produced in one country and sold to another, reflecting global trade activity","تشير الصادرات إلى السلع أو الخدمات المنتجة في دولة ما والمباعة لدولة أخرى مما يعكس النشاط التجاري العالمي","Non-Hydrocarbon","غير الهيدروكربونية","bn0.00","","","","","Exports - Non-Hydrocarbon","False","False","","06b275ce-19b8-4d37-96bd-c0d58533add9","QAR","ر.ق","qar","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","7/26/2026 1:38:28 PM",""
"fb801dff-2204-4cbb-7aaf-08dec461c23d","b5ade6c5-419c-4b5f-9836-08dec461c232","dbbf6296-454a-4709-f49c-08dd8c9b779d","True","Gross National Income","الدخل القومي الإجمالي","<p>Gross National Income (GNI) equals the Gross Domestic Product (GDP) plus net primary income from abroad, including investment income and profit transfers received by resident economic entity. An entity is considered resident if it has maintained economic ties with the country for at least one year.</p>","الدخل القومي الإجمالي هو الناتج المحلي الإجمالي مضافًا إليه صافي دخل الاستثمارات وتحويلات الأرباح من الخارج إلى الجهات القائمة في الدولة             ، والتي ترتبط بنشاط اقتصادي داخلي لمدة عام على الأقل.","Gross National Income","الدخل القومي الإجمالي","bn0.0","644.1","2021","","2024","Gross National Income (GNI)","False","False","","06b275ce-19b8-4d37-96bd-c0d58533add9","QAR","ر.ق","qar","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","7/26/2026 1:59:23 PM",""
"eb07919f-adb5-4e98-7ab0-08dec461c23d","e641b12b-e4d1-47ab-9837-08dec461c232","bb3514e6-9e2b-47e4-b1e7-c07a4733de34","True","Sector Exports - Passenger","صادرات القطاع - الركاب","Sector Exports - Passenger typically refers to the export value of services provided by the passenger transport sector, such as air travel, sea transport, and other forms of passenger movement across borders. These exports involve international transactions where a country provides transport services to non-resident passengers","يشير مؤشر ""صادرات القطاع - الركاب"" إلى قيمة الخدمات المقدمة من قطاع نقل الركاب                     ، مثل النقل الجوي والنقل البحري وأشكال أخرى من النقل. تشمل هذه الصادرات المعاملات الدولية حيث تقدم الدولة خدمات النقل للركاب غير المقيمين","Sector Exports - Passenger","صادرات القطاع - الركاب","bn0.0000","38.5","2021","48.51","2030","Sector Exports - Passenger","False","False","","06b275ce-19b8-4d37-96bd-c0d58533add9","QAR","ر.ق","qar","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","e8901fdc-ee6a-4d68-979e-7a05b06cf6b4","World Trade Organization","منظمة التجارة العالمية","wto","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","086235a4-0f6b-48d1-8de3-11218bbbf1fd","Data Warehouse","مستودع البيانات","dwh","7/28/2026 1:00:38 PM",""
"902de7d7-c5ac-444a-7ab1-08dec461c23d","5c5f7cbe-766d-43ec-9838-08dec461c232","f1a3d4ca-a581-49ca-9838-956f8c7fd1bc","True","Sector Exports","صادرات القطاع (النقل والتخزين)","Sector Exports refers to the value of goods and services exported from a specific sector of the economy. It represents the share of exports generated by industries like manufacturing, agriculture, or services, contributing to a country's overall trade balance. This indicator helps assess the global competitiveness and economic health of specific sectors, as well as the diversification of export activities within an economy","يقيس مؤشر صادرات القطاع قيمة الإجمالية للسلع والخدمات التي يتم تصديرها من قطاع اقتصادي معين. ويعكس هذا المؤشر حصة الصادرات التي تحققها القطاعات المختلفة مثل التصنيع والزراعة والخدمات                                 ، بما يسهم في الميزان التجاري للدولة. كما يساعد على تقييم القدرة التنافسية العالمية للقطاعات المختلفة صحتها الاقتصادية                                 ، وقياس مدى تنوع الأنشطة التصديرية داخل الدولة","Sector Exports (Transportation and Storage)","صادرات القطاع (النقل والتخزين)","bn0.00","41.09","2021","51.76","2030","Sector Exports (Transportation and Storage)","False","False","","06b275ce-19b8-4d37-96bd-c0d58533add9","QAR","ر.ق","qar","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","147da856-dcc2-4e84-b8ae-dfaf95efb2aa","Qatar Central Bank","مصرف قطر المركزي","qcb","7cf442e4-1792-4837-a26c-2b99be6cb3e3","Sum","مجموع","sum","086235a4-0f6b-48d1-8de3-11218bbbf1fd","Data Warehouse","مستودع البيانات","dwh","7/28/2026 1:02:31 PM",""
"6836f2fa-f1c8-4023-7ab2-08dec461c23d","df817187-b7f9-4564-9839-08dec461c232","688ca92c-03f7-46a6-b185-1a51d3ccc3c7","True","Greenhouse Gas Emissions","انبعاثات الغازات الدفيئة","<p>Greenhouse Gas Emissions refers to the total emissions of greenhouse gases (GHG), expressed in metric tons (MT) of CO2 equivalent (CO2e). The indicator shall consider the global warming potential (GWP) of the following GHGs: carbon dioxide (CO2), methane (CH4), and nitrous oxide (N2O), perfluorocarbons (PFCs), hydrofluorocarbons (HFCs), sulphur hexafluoride (SF6) and nitrogen trifluoride (NF3).</p>","<p>الانبعاثات الغازية الدفيئة تشير إلى إجمالي انبعاثات غازات الدفيئة        ، ويتم التعبير عنها بوحدة الأطنان المترية من مكافئ ثاني أكسيد الكربون (CO2e). يأخذ هذا المؤشر في الاعتبار القدرة على التسبب في الاحتباس الحراري (GWP) للغازات التالية: ثاني أكسيد الكربون (CO2)        ، الميثان (CH4)        ، أكسيد النيتروز (N2O)        ، مركبات الكربون المشبعة بالفلور (PFCs)        ، مركبات الهيدروفلوروكربون (HFCs)        ، سداسي فلوريد الكبريت (SF6)        ، وثلاثي فلوريد النيتروجين (NF3).</p>","Actual Performance","الأداء الفعلي","0.0","114.8","2019","86.1","2030","","False","False","","7a6949dc-7eb7-4c0d-b2eb-24b56c8fdb76","m MT","مليون طن","mmt","6b8715ba-be56-493a-8b21-28c104b71b6d","Decrease","انخفاض","decrease","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","f8085557-7c8d-4956-dbe8-08deed5e6b7b","Ministry of Environment and Climate Change","وزارة البيئة والتغير المناخي","ministryofenvironmentandclimatechange","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","7/29/2026 1:55:35 PM",""
"7bd4d5a6-a5b9-4a63-7ab3-08dec461c23d","8237bfca-5944-4723-983a-08dec461c232","06e53175-33a1-443e-ae2b-dd743bbedfaf","True","Number of International Visitors","عدد السياح من خارج الدولة","<p>The Number of International Visitors measures the total count of non-resident travelers entering Qatar for various purposes, such as leisure, business, or other activities, over a specific period. This data is part of Qatar Tourism's dashboards, providing monthly insights into tourism trends, including arrivals categorized by source markets and entry ports.</p>","<p>يحدد هذا المؤشر العدد الإجمالي للزوار غير المقيمين الذين يدخلون دولة قطر لأغراض متنوعة مثل السياحة                                             ، أو التجارة                                             ، أو أنشطة أخرى                                             ، وذلك خلال فترة زمنية محددة. وتعتبر هذه البيانات جزءًا من لوحات تحكم قطر للسياحة                                             ، والتي تقدم تقارير شهرية حول اتجاهات السياحة                                             ، بما في ذلك الزوار &nbsp;الدوليين وفق تصنيف البلدان القادمين منها ومنافذ الدخول.</p>","Number of International Visitors","عدد السياح من خارج الدولة","0.000m","2.54","2022","7","2030","Number of International Visitors","False","False","","6666d77f-957a-4a59-92d4-ba482e3b9ecc","Count","العدد","count","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","6923fe2e-03f2-459b-817c-a1b94d592f95","Qatar Tourism","قطر للسياحة","qt","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","086235a4-0f6b-48d1-8de3-11218bbbf1fd","Data Warehouse","مستودع البيانات","dwh","8/2/2026 9:36:58 AM",""
"f0eb3c9f-51ec-486f-7ab4-08dec461c23d","c808315b-a4f3-4f8e-983b-08dec461c232","aa18fa30-3755-4086-a0ea-04265d2633c9","True","Number of Hotel Keys","عدد الغرف الفندقية المتاحة ومعدل نسب الإشغال للفنادق","<p>-</p>","<p>-</p>","Number of Hotel Keys","عدد الغرف الفندقية المتاحة","0.0","29.77","2022","","","","False","False","","2e7c1cb7-7616-4f76-b5ae-0f7a4d681c0b","k","ألف","k","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","6923fe2e-03f2-459b-817c-a1b94d592f95","Qatar Tourism","قطر للسياحة","qt","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","8/2/2026 9:47:42 AM",""
"4f2dc17c-83dd-427a-7ab5-08dec461c23d","c808315b-a4f3-4f8e-983b-08dec461c232","3cb5b501-2859-4919-9976-936ab53f17a1","False","Occupancy Rate of Hotels","معدل إشغال الفنادق","-","-","Occupancy Rate of Hotels","معدل إشغال الفنادق","0.0","61","2022","","","","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","6923fe2e-03f2-459b-817c-a1b94d592f95","Qatar Tourism","قطر للسياحة","qt","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","8/2/2026 9:47:42 AM",""
"e7aece57-5df6-47d6-7ab6-08dec461c23d","a0089110-7044-43a4-983c-08dec461c232","ff7b7801-fce2-4add-adfd-58212333bd09","True","Number of Room Nights Sold","عدد الليالي الفندقية المباعة","<p>The Number of Room Nights Sold refers to the total number of nights booked and occupied across hotels and accommodation facilities within Qatar. This indicator provides insights into the performance of the hospitality sector and trends in accommodation usage by visitors.</p>","<p style=""text-align:justify;"">يحدد مؤشر عدد الليالي الفندقية المباعة &nbsp;إجمالي عدد الليالي الفندقية التي تم بيعها في الفنادق وأماكن الإقامة في دولة قطر. ويعكس هذا المؤشر أداء قطاع الضيافة وطرق استخدام أماكن الإقامة من قبل الزوار.</p>","Number of Room Nights Sold","عدد الليالي الفندقية المباعة","0.00m","6.55","2022","19","2030","Number of Room Nights Sold","False","False","","6666d77f-957a-4a59-92d4-ba482e3b9ecc","Count","العدد","count","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","6923fe2e-03f2-459b-817c-a1b94d592f95","Qatar Tourism","قطر للسياحة","qt","e389a8df-ca73-45c6-843a-a9624f54b150","Max","أقصى","max","086235a4-0f6b-48d1-8de3-11218bbbf1fd","Data Warehouse","مستودع البيانات","dwh","8/2/2026 9:53:01 AM",""
"5e8b83ee-ab75-42d4-7ab7-08dec461c23d","cfbc3145-b350-480b-983d-08dec461c232","c06a51aa-446e-4f36-dc1c-08dd8ca6e776","True","Private Expenditure on Health as a Percentage of Total Current Health Expenditure","نسبة إنفاق القطاع الخاص في الصحة من الإنفاق الحالي على قطاع الصحة","The Private Expenditure on Health as a Percentage of Total Current Health Expenditure indicator represents the share of revenues from domestic private sources spent on health as a percentage of total current health expenditure","يشير مؤشر نسبة النفقات الصحية الخاصة المحلية (PVT-D) من إجمالي النفقات الصحية الحالية (CHE)"" إلى حصة الإيرادات من المصادر الخاصة المحلية التي تُنفق على الصحة كنسبة من إجمالي النفقات الصحية الحالية","Private Expenditure on Health as a Percentage of Total Current Health Expenditure","نسبة إنفاق القطاع الخاص في الصحة من الإنفاق الحالي على قطاع الصحة","0.0","15","2019","32","2030","Private Expenditure on Health as a Percentage of Total Current Health Expenditure","False","False","","a4ede074-5957-46ab-a6e6-341e291f2080","%","%","%","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","88bd09c0-f20d-41e6-92b9-0d57ddd73bcc","World Health Organization","منظمة الصحة العالمية","who","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","086235a4-0f6b-48d1-8de3-11218bbbf1fd","Data Warehouse","مستودع البيانات","dwh","8/3/2026 8:24:02 AM",""
"475b90c2-8a41-4af4-7ab8-08dec461c23d","86cbbcb4-a2f2-4ae7-983e-08dec461c232","a5ce032f-7153-43d6-9d06-3c8a4cf3c52f","True","Total Value of Corporate Bonds Issued in Qatar","إجمالي قيمة سندات الشركات التي تمّ إصدارها في دولة قطر","-","-","Total Value of Corporate Bonds Issued in Qatar","إجمالي قيمة سندات الشركات التي تمّ إصدارها في دولة قطر","0","2","2023","8","2030","","False","False","","1c948c21-21b6-426d-8aa0-b1fb90f3c1f9","bn QAR","مليار رق","bn QAR","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","147da856-dcc2-4e84-b8ae-dfaf95efb2aa","Qatar Central Bank","مصرف قطر المركزي","qcb","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","8/3/2026 8:31:38 AM",""
"e6c456df-8b8e-4619-7ab9-08dec461c23d","94900167-3d2b-4f52-983f-08dec461c232","45740834-bc0f-405b-3faa-08dd8f9441f4","False","Fitch Rating","تصنيف فيتش","-","-","Fitch Rating","تصنيف فيتش","0.0","{""en"":""AA-"",""ar"":""AA-""}","2022","{""en"":""AA+"",""ar"":""AA+""}","2030","","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","5834adc0-5ca2-42f1-8023-36b23ef65efc","Text","نصية","text","82a88e10-6833-4ba4-bb85-7a4cd2759f4e","Fitch Rating","موديز، ستاندرد آند بورز، فيتش","fr","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","8/3/2026 8:32:43 AM",""
"28b24086-78be-4402-7aba-08dec461c23d","94900167-3d2b-4f52-983f-08dec461c232","c3839297-487c-4737-3fa9-08dd8f9441f4","False","S&P Rating","تصنيف ستاندرد و بورز","-","-","S&P Rating","تصنيف ستاندرد و بورز","0.0","{""en"":""AA"",""ar"":""AA""}","2022","{""en"":""AA+"",""ar"":""AA+""}","2030","","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","5834adc0-5ca2-42f1-8023-36b23ef65efc","Text","نصية","text","1ec2c7b9-d67f-40e1-bd55-772b1b05d539","S&P Rating","موديز، ستاندرد آند بورز، فيتش","spr","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","8/3/2026 8:32:43 AM",""
"e33f945b-82a3-4eab-7abb-08dec461c23d","94900167-3d2b-4f52-983f-08dec461c232","6e566915-9427-4427-3fa8-08dd8f9441f4","True","Moody's Rating","تصنيف مودي","Moody's credit rating agency has upgraded Qatar's credit rating to AA2 and revised its outlook to stable. Additionally, Qatar’s credit rating has also been elevated by Fitch to (AA) from (-AA). The upgrade reflects the improvement in Qatar's financial metrics from 2021 to 2024.","رفعت وكالة مودي التصنيف الائتماني لدولة قطر إلى (AA2) مع نظرة مستقبلية مستقرة           ، فيما رفعت وكالة فيتش التصنيف الائتماني لدولة قطر من (AA-) إلى (AA). ويعكس هذا التحسن في المقاييس المالية المحققة من 2021 إلى 2024.","Moody's Rating","تصنيف مودي","0.0","{""en"":""Aa3"",""ar"":""Aa3""}","2022","{""en"":""Aa1"",""ar"":""Aa1""}","2030","","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","5834adc0-5ca2-42f1-8023-36b23ef65efc","Text","نصية","text","53110e26-68d4-4ee3-812b-d13cf50b0b67","Moody's Rating","موديز، ستاندرد آند بورز، فيتش","mr","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","8/3/2026 8:32:43 AM",""
"8801770c-a791-4b1d-7abd-08dec461c23d","77bb033c-e866-42b2-9841-08dec461c232","34b60130-84e7-4fb8-a751-dec2cc37fb5e","True","Number of Qatari Jobs (Financial & Insurance)","عدد الوظائف للقطريين (الأنشطة المالية وأنشطة التأمين)","Number of Qatari Jobs (Financial & Insurance)","عدد الوظائف للقطريين (الأنشطة المالية وأنشطة التأمين)","Number of Qatari Jobs","عدد الوظائف للقطريين","0.0","","","","","","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","147da856-dcc2-4e84-b8ae-dfaf95efb2aa","Qatar Central Bank","مصرف قطر المركزي","qcb","975bdfd8-8684-4f20-94da-205cc1e6f8f9","Average","متوسط","average","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","8/4/2026 8:20:21 AM",""
"966b1cac-bff0-4d5a-7abe-08dec461c23d","fef5502f-a93e-4cf8-9842-08dec461c232","13051f83-dc15-4a84-8a5f-f06215768369","True","Number of Hospital Beds","عدد الأسرة في المستشفيات","<p>-</p>","<p>-</p>","Number of Hospital Beds","عدد الأسرة في المستشفيات","0","4211","2022","6250","2030","","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","6f741451-7d19-480b-9493-3653cb304a23","Ministry Of Public Health","وزارة الصحة العامة","moph","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","4bf72625-9589-4588-913c-f36d5c7b2423","Manual","يدوياً","manual","8/4/2026 12:21:58 PM",""
"fedf16aa-c8f7-4770-7abf-08dec461c23d","78356970-e976-4aba-9843-08dec461c232","f3bd498c-4647-4689-b2f1-e4dad444bf8d","True","number of medical graduates - Qataris","عدد خريجي الطب من القطريين","<p>The total number of Qatari nationals who have successfully completed their medical education and obtained a medical degree during a specified time period, typically within a calendar year.</p>","<p>قياس إجمالي عدد المواطنين القطريين الذين أتموا دراستهم الطبية بنجاح وحصلوا على شهادات في هذا المجال خلال فترة زمنية محددة                ، وعادةً ما تكون خلال سنة.</p>","number of medical graduates - Qataris","عدد خريجي الطب من القطريين","0.0","16","2020","150","2030","number of medical graduates - Qataris","False","False","","3d027509-2bb6-4915-b218-63311478fc3a","NA","غير متاح","NA","01ceed6f-d4e2-492d-926b-176b9c7cb3b6","Increase","زيادة","increase","1d67db34-e759-4b18-ad15-0820d1e99791","Numeric","رقمية","numeric","603b0af1-70bf-4257-8f57-4861e33ae17c","National Planning Council","المجلس الوطني للتخطيط","npc","d4fcceee-b555-4b9f-b78f-027d74f0dd16","None","لا شيء","none","086235a4-0f6b-48d1-8de3-11218bbbf1fd","Data Warehouse","مستودع البيانات","dwh","8/4/2026 12:36:03 PM",""
